Condition  Subject  Replication  Time    Moment 
    1    1    4    0.1738   14.3356
    1    1    4    0.1777   11.3444
    1    1    4    0.1816   13.3061
    1    1    4    0.1855   14.2057
    1    1    4    0.1895   11.9304
    1    1    4    0.1934   12.3066
    1    1    4    0.1973   16.4654
    1    1    4    0.2012   16.3264
    1    1    4    0.2051   16.9590
    1    1    4    0.2090   12.0447
    1    1    4    0.2129    9.1938
    1    1    4    0.2168    9.0401
    1    1    4    0.2207    6.3539
    1    1    4    0.2246    7.7710
    1    1    4    0.2285   14.3069
    1    1    4    0.2324   17.7964
    1    1    4    0.2363   13.9089
    1    1    4    0.2402    9.5181
    1    1    4    0.2441   13.1527
    1    1    4    0.2480    8.0908
    1    1    4    0.2520   16.5452
    1    1    4    0.2559   14.2516
    1    1    4    0.2598   11.5878
    1    1    4    0.2637   12.8981
    1    1    4    0.2676    7.1467
    1    1    4    0.2715    5.7682
    1    1    4    0.2754   12.9654
    1    1    4    0.2793   10.8612
    1    1    4    0.2832   11.3846
    1    1    4    0.2871   10.4068
    1    1    4    0.2910    8.8348
    1    1    4    0.2949   13.9360
    1    1    4    0.2988   10.4537
    1    1    4    0.3027   13.5240
    1    1    4    0.3066    9.9446
    1    1    4    0.3105   10.3756
    1    1    4    0.3145   15.4576
    1    1    4    0.3184    9.0716
    1    1    4    0.3223   16.1005
    1    1    4    0.3262   10.5399
    1    1    4    0.3301   12.2738
    1    1    4    0.3340   11.8518
    1    1    4    0.3379   16.1747
    1    1    4    0.3418   10.1372
    1    1    4    0.3457   18.7458
    1    1    4    0.3496    8.1063
    1    1    4    0.3535   21.5737
    1    1    4    0.3574   17.1133
    1    1    4    0.3613   17.7532
    1    1    4    0.3652   15.4573
    1    1    4    0.3691   17.0607
    1    1    4    0.3730   15.6139
    1    1    4    0.3770   20.7096
    1    1    4    0.3809   16.7768
    1    1    4    0.3848   18.3530
    1    1    4    0.3887   19.2746
    1    1    4    0.3926   20.7540
    1    1    4    0.3965   19.2597
    1    1    4    0.4004   22.3260
    1    1    4    0.4043   21.5945
    1    1    4    0.4082   18.6661
    1    1    4    0.4121   18.2743
    1    1    4    0.4160   25.2076
    1    1    4    0.4199   17.3563
    1    1    4    0.4238   23.8082
    1    1    4    0.4277   29.1917
    1    1    4    0.4316   23.5859
    1    1    4    0.4355   31.4977
    1    1    4    0.4395   25.5521
    1    1    4    0.4434   26.5893
    1    1    4    0.4473   25.6862
    1    1    4    0.4512   25.9108
    1    1    4    0.4551   31.6412
    1    1    4    0.4590   31.2077
    1    1    4    0.4629   34.4302
    1    1    4    0.4668   40.3957
    1    1    4    0.4707   38.0545
    1    1    4    0.4746   29.1133
    1    1    4    0.4785   33.1949
    1    1    4    0.4824   33.8715
    1    1    4    0.4863   37.9009
    1    1    4    0.4902   43.3495
    1    1    4    0.4941   41.1994
    1    1    4    0.4980   39.2666
    1    1    4    0.5020   39.8752
    1    1    4    0.5059   38.7691
    1    1    4    0.5098   45.0001
    1    1    4    0.5137   43.7543
    1    1    4    0.5176   42.3552
    1    1    4    0.5215   45.8820
    1    1    4    0.5254   42.4453
    1    1    4    0.5293   43.5162
    1    1    4    0.5332   40.1213
    1    1    4    0.5371   43.7108
    1    1    4    0.5410   35.2159
    1    1    4    0.5449   37.4009
    1    1    4    0.5488   39.1510
    1    1    4    0.5527   30.8267
    1    1    4    0.5566   35.9839
    1    1    4    0.5605   40.7891
    1    1    4    0.5645   34.0230
    1    1    4    0.5684   43.3306
    1    1    4    0.5723   36.6887
    1    1    4    0.5762   35.8934
    1    1    4    0.5801   33.2811
    1    1    4    0.5840   35.4840
    1    1    4    0.5879   30.9558
    1    1    4    0.5918   32.6293
    1    1    4    0.5957   33.5092
    1    1    4    0.5996   33.9599
    1    1    4    0.6035   31.8157
    1    1    4    0.6074   24.5371
    1    1    4    0.6113   20.9294
    1    1    4    0.6152   23.4327
    1    1    4    0.6191   21.9148
    1    1    4    0.6230   26.5843
    1    1    4    0.6270   21.4132
    1    1    4    0.6309   23.2629
    1    1    4    0.6348   23.7740
    1    1    4    0.6387   27.1407
    1    1    4    0.6426   20.9009
    1    1    4    0.6465   22.9363
    1    1    4    0.6504   23.6516
    1    1    4    0.6543   21.6117
    1    1    4    0.6582   21.9025
    1    1    4    0.6621   17.8059
    1    1    4    0.6660   14.1311
    1    1    4    0.6699   15.4367
    1    1    4    0.6738   17.5783
    1    1    4    0.6777   17.5866
    1    1    4    0.6816   12.3169
    1    1    4    0.6855   12.1256
    1    1    4    0.6895   15.5358
    1    1    4    0.6934   11.2638
    1    1    4    0.6973   11.8175
    1    1    4    0.7012   11.9497
    1    1    4    0.7051    9.2291
    1    1    4    0.7090    8.6242
    1    1    4    0.7129   10.7329
    1    1    4    0.7168   10.5547
    1    1    4    0.7207    8.6687
    1    1    4    0.7246    8.6333
    1    1    4    0.7285    7.1911
    1    1    4    0.7324    1.7935
    1    1    4    0.7363    4.6409
    1    1    4    0.7402    5.2773
    1    1    4    0.7441    1.2070
    1    1    4    0.7480    4.7738
    1    1    4    0.7520   -2.0210
    1    1    4    0.7559   -4.2295
    1    1    4    0.7598   -1.2820
    1    1    4    0.7637   -0.5562
    1    1    4    0.7676   -3.7756
    1    1    4    0.7715   -0.9521
    1    1    4    0.7754   -2.6541
    1    1    4    0.7793   -4.6080
    1    1    4    0.7832   -4.1138
    1    1    4    0.7871   -1.0076
    1    1    4    0.7910   -5.1851
    1    1    4    0.7949   -1.3043
    1    1    4    0.7988   -6.8011
    1    1    4    0.8027   -0.7756
    1    1    4    0.8066   -0.4048
    1    1    4    0.8105   -0.6759
    1    1    4    0.8145   -7.9462
    1    1    4    0.8184    0.1678
    1    1    4    0.8223   -7.3590
    1    1    4    0.8262    0.4692
    1    1    4    0.8301   -7.6515
    1    1    4    0.8340    4.5137
    1    1    4    0.8379   -6.5868
    1    1    4    0.8418    0.1451
    1    1    4    0.8457    4.3398
    1    1    4    0.8496   -3.0277
    1    1    4    0.8535    0.9222
    1    1    4    0.8574   -3.1103
    1    1    4    0.8613   -2.2305
    1    1    4    0.8652    3.1499
    1    1    4    0.8691    1.6112
    1    1    4    0.8730   -2.3035
    1    1    4    0.8770    4.0195
    1    1    4    0.8809    5.1821
    1    1    4    0.8848   -3.5070
    1    1    4    0.8887   -6.7205
    1    1    4    0.8926   -3.7629
    1    1    4    0.8965   -7.5099
    1    1    4    0.9004    0.9882
    1    1    4    0.9043   -0.3374
    1    1    4    0.9082    1.0393
    1    1    4    0.9121   -1.1473
    1    1    4    0.9160   -4.4476
    1    1    4    0.9199    4.3448
    1    1    4    0.9238    2.9517
    1    1    4    0.9277    3.4064
    1    1    4    0.9316   -4.8256
    1    1    4    0.9355   -4.4994
    1    1    4    0.9395   -6.4810
    1    1    4    0.9434   -3.3646
    1    1    4    0.9473   -6.6756
    1    1    4    0.9512   -1.1343
    1    1    4    0.9551    4.0634
    1    1    4    0.9590    0.5569
    1    1    4    0.9629   -3.6325
    1    1    4    0.9668   -3.8770
    1    1    4    0.9707   -4.9182
    1    1    4    0.9746    4.6354
    1    1    4    0.9785   -4.1261
    1    1    4    0.9824    1.6493
    1    1    4    0.9863   -0.2992
    1    1    4    0.9902   -3.9027
    1    1    4    0.9941   -2.2389
    1    1    4    0.9980   -0.0341
    1    1    5    0.0020    7.1220
    1    1    5    0.0059    5.9402
    1    1    5    0.0098   13.1182
    1    1    5    0.0137   10.8959
    1    1    5    0.0176    3.8857
    1    1    5    0.0215   15.4932
    1    1    5    0.0254   17.5160
    1    1    5    0.0293   14.8702
    1    1    5    0.0332   17.7582
    1    1    5    0.0371   20.0332
    1    1    5    0.0410   17.8690
    1    1    5    0.0449   20.0295
    1    1    5    0.0488   22.8444
    1    1    5    0.0527   16.2152
    1    1    5    0.0566   25.8966
    1    1    5    0.0605   24.1994
    1    1    5    0.0645   21.5943
    1    1    5    0.0684   23.5366
    1    1    5    0.0723   16.9231
    1    1    5    0.0762   18.8993
    1    1    5    0.0801   15.7339
    1    1    5    0.0840   17.4326
    1    1    5    0.0879   20.4953
    1    1    5    0.0918   15.1032
    1    1    5    0.0957   19.0363
    1    1    5    0.0996   14.9162
    1    1    5    0.1035   13.2236
    1    1    5    0.1074    8.9198
    1    1    5    0.1113   12.0773
    1    1    5    0.1152    6.7159
    1    1    5    0.1191   14.8792
    1    1    5    0.1230   14.3616
    1    1    5    0.1270    9.6276
    1    1    5    0.1309   11.0251
    1    1    5    0.1348   12.9543
    1    1    5    0.1387    6.9072
    1    1    5    0.1426   14.2880
    1    1    5    0.1465   14.4353
    1    1    5    0.1504   13.7468
    1    1    5    0.1543   14.0533
    1    1    5    0.1582   12.4445
    1    1    5    0.1621   13.0299
    1    1    5    0.1660   14.3421
    1    1    5    0.1699   16.7303
    1    1    5    0.1738   18.9957
    1    1    5    0.1777   17.1254
    1    1    5    0.1816   14.9458
    1    1    5    0.1855   21.1844
    1    1    5    0.1895   19.4632
    1    1    5    0.1934   22.0534
    1    1    5    0.1973   16.9149
    1    1    5    0.2012   19.3154
    1    1    5    0.2051   23.6448
    1    1    5    0.2090   20.3735
    1    1    5    0.2129   15.5781
    1    1    5    0.2168   18.8957
    1    1    5    0.2207   24.1692
    1    1    5    0.2246   19.4553
    1    1    5    0.2285   12.2845
    1    1    5    0.2324   22.4928
    1    1    5    0.2363   18.7452
    1    1    5    0.2402   15.1715
    1    1    5    0.2441   13.4381
    1    1    5    0.2480   17.7689
    1    1    5    0.2520   17.7680
    1    1    5    0.2559   14.6771
    1    1    5    0.2598   18.5099
    1    1    5    0.2637   15.3287
    1    1    5    0.2676   10.3342
    1    1    5    0.2715   13.2297
    1    1    5    0.2754   13.6725
    1    1    5    0.2793   11.6347
    1    1    5    0.2832   10.9901
    1    1    5    0.2871    4.9082
    1    1    5    0.2910    6.7425
    1    1    5    0.2949    6.2915
    1    1    5    0.2988   11.4061
    1    1    5    0.3027   10.0766
    1    1    5    0.3066    9.3244
    1    1    5    0.3105    4.8214
    1    1    5    0.3145    5.5641
    1    1    5    0.3184    4.7150
    1    1    5    0.3223    2.2468
    1    1    5    0.3262    3.7330
    1    1    5    0.3301   -2.2789
    1    1    5    0.3340    5.3150
    1    1    5    0.3379   -4.0138
    1    1    5    0.3418    0.0708
    1    1    5    0.3457    3.8143
    1    1    5    0.3496   -2.0332
    1    1    5    0.3535    0.7308
    1    1    5    0.3574    4.6194
    1    1    5    0.3613   -0.5055
    1    1    5    0.3652    2.9605
    1    1    5    0.3691    3.0395
    1    1    5    0.3730    0.9890
    1    1    5    0.3770    1.2328
    1    1    5    0.3809   -1.5674
    1    1    5    0.3848    0.4319
    1    1    5    0.3887    5.8741
    1    1    5    0.3926    4.1793
    1    1    5    0.3965    5.9102
    1    1    5    0.4004   13.3199
    1    1    5    0.4043    7.4189
    1    1    5    0.4082    2.8692
    1    1    5    0.4121    6.9631
    1    1    5    0.4160    5.1771
    1    1    5    0.4199   15.1224
    1    1    5    0.4238   11.4882
    1    1    5    0.4277   11.8662
    1    1    5    0.4316   14.5698
    1    1    5    0.4355   16.2619
    1    1    5    0.4395   14.1343
    1    1    5    0.4434   13.2198
    1    1    5    0.4473   12.7699
    1    1    5    0.4512   13.3649
    1    1    5    0.4551   16.2783
    1    1    5    0.4590   11.8968
    1    1    5    0.4629   16.9210
    1    1    5    0.4668   13.3609
    1    1    5    0.4707   18.9041
    1    1    5    0.4746   15.8003
    1    1    5    0.4785   17.9595
    1    1    5    0.4824   20.6549
    1    1    5    0.4863   18.8519
    1    1    5    0.4902   20.3338
    1    1    5    0.4941   28.3252
    1    1    5    0.4980   24.9182
    1    1    5    0.5020   25.8670
    1    1    5    0.5059   22.0060
    1    1    5    0.5098   24.8549
    1    1    5    0.5137   26.0452
    1    1    5    0.5176   22.8834
    1    1    5    0.5215   23.3214
    1    1    5    0.5254   14.6281
    1    1    5    0.5293   22.7017
    1    1    5    0.5332   26.4529
    1    1    5    0.5371   21.0404
    1    1    5    0.5410   28.2559
    1    1    5    0.5449   26.0232
    1    1    5    0.5488   24.3709
    1    1    5    0.5527   19.7875
    1    1    5    0.5566   23.3447
    1    1    5    0.5605   22.2519
    1    1    5    0.5645   20.3113
    1    1    5    0.5684   27.0002
    1    1    5    0.5723   23.5960
    1    1    5    0.5762   22.9777
    1    1    5    0.5801   19.4151
    1    1    5    0.5840   17.9078
    1    1    5    0.5879   25.0707
    1    1    5    0.5918   21.9603
    1    1    5    0.5957   20.1387
    1    1    5    0.5996   20.2150
    1    1    5    0.6035   13.9017
    1    1    5    0.6074   18.1867
    1    1    5    0.6113   17.9815
    1    1    5    0.6152   17.6778
    1    1    5    0.6191   12.2310
    1    1    5    0.6230   16.7899
    1    1    5    0.6270   14.9790
    1    1    5    0.6309   11.0956
    1    1    5    0.6348   10.5356
    1    1    5    0.6387   18.3882
    1    1    5    0.6426   10.5632
    1    1    5    0.6465   18.0790
    1    1    5    0.6504    3.5472
    1    1    5    0.6543    4.8845
    1    1    5    0.6582   10.6701
    1    1    5    0.6621    9.8678
    1    1    5    0.6660    1.8269
    1    1    5    0.6699    8.1774
    1    1    5    0.6738    9.4341
    1    1    5    0.6777    8.1202
    1    1    5    0.6816    7.1585
    1    1    5    0.6855    0.7359
    1    1    5    0.6895    5.5430
    1    1    5    0.6934    6.2708
    1    1    5    0.6973    6.6368
    1    1    5    0.7012    2.6672
    1    1    5    0.7051    0.7544
    1    1    5    0.7090    9.3977
    1    1    5    0.7129    1.2231
    1    1    5    0.7168    1.1798
    1    1    5    0.7207    0.3890
    1    1    5    0.7246    4.4982
    1    1    5    0.7285    0.6700
    1    1    5    0.7324    1.5132
    1    1    5    0.7363    1.7923
    1    1    5    0.7402    0.2790
    1    1    5    0.7441   -4.7194
    1    1    5    0.7480   -0.4404
    1    1    5    0.7520   -4.0555
    1    1    5    0.7559    1.9978
    1    1    5    0.7598    1.5932
    1    1    5    0.7637   -4.3218
    1    1    5    0.7676   -2.4620
    1    1    5    0.7715   -1.8539
    1    1    5    0.7754   -1.8382
    1    1    5    0.7793   -6.1348
    1    1    5    0.7832   -0.3158
    1    1    5    0.7871   -4.2352
    1    1    5    0.7910   -4.0017
    1    1    5    0.7949   -7.6634
    1    1    5    0.7988   -3.9138
    1    1    5    0.8027    0.2427
    1    1    5    0.8066   -0.7358
    1    1    5    0.8105   -1.4566
    1    1    5    0.8145   -0.7657
    1    1    5    0.8184    0.2448
    1    1    5    0.8223   -4.6997
    1    1    5    0.8262   -3.0530
    1    1    5    0.8301   -0.0023
    1    1    5    0.8340    5.9148
    1    1    5    0.8379    0.7449
    1    1    5    0.8418   -1.5833
    1    1    5    0.8457   -3.0523
    1    1    5    0.8496    6.5555
    1    1    5    0.8535   -2.1349
    1    1    5    0.8574    1.1828
    1    1    5    0.8613    1.1760
    1    1    5    0.8652    1.3375
    1    1    5    0.8691   -4.3291
    1    1    5    0.8730    2.4795
    1    1    5    0.8770    1.0539
